Age,Annual Income,Credit Score,Loan Amount,Existing Loan,Debt to Income,Has Default
38,25806,524,41000.83,0,0.23,0
25,106274,554,44096.41,0,0.75,1
66,37106,475,36243.24,0,0.48,0
33,76731,445,13372.25,0,0.42,0
48,95010,684,6396.28,0,0.83,1
59,102533,561,43909.55,0,0.56,1
27,138019,830,22834.88,0,0.44,0
49,52599,670,16873.92,1,0.89,0
51,91326,496,30275.28,1,0.43,0
26,137804,583,23940.43,1,0.87,0
34,95706,601,34324.97,1,0.55,0
28,29004,431,26770.7,0,0.29,1
49,128282,419,36375.49,1,0.65,0
27,135018,435,43404.05,0,0.36,1
39,71364,828,13800.07,1,0.23,1
34,45792,333,19824.48,0,0.18,1
21,115752,831,24656.7,1,0.32,0
65,84912,507,48292.63,1,0.76,1
69,74645,598,21440.01,1,0.85,1
64,27232,821,22149.49,0,0.88,0
42,98210,393,34406.26,1,0.34,0
38,74766,713,23863.99,1,0.69,0
54,140601,670,47805.07,1,0.31,1
55,101588,708,45251.09,1,0.66,0
66,68542,682,28103.39,1,0.9,1
18,25913,740,34014.89,0,0.14,1
42,132406,746,7611.38,0,0.99,0
68,133693,370,36307.87,1,0.84,1
53,113449,383,36824.04,0,0.79,0
34,30567,508,21163.97,1,0.72,1
58,58379,558,14885.73,1,0.79,1
41,94968,538,46178.53,1,1.0,1
19,20319,601,24201.72,1,0.79,0
57,110005,531,34416.77,0,0.42,1
32,130990,581,6499.8,1,0.65,0
49,112026,693,23633.02,1,0.4,0
56,106120,717,41776.65,0,0.97,0
23,24791,505,22440.92,1,0.91,0
18,117272,563,32142.25,1,0.61,0
64,20329,610,14443.51,0,0.8,0
40,94387,378,23743.65,0,0.92,0
56,81032,641,46743.7,1,0.32,1
34,64078,394,30490.33,1,0.62,0
51,108662,650,45586.92,1,0.53,0
58,41300,361,45590.87,0,0.79,0
46,95700,441,47486.65,1,0.44,1
26,149664,410,45292.62,1,0.74,1
30,70945,826,5147.65,1,0.46,1
23,75609,456,47030.67,1,0.2,1
23,80562,838,11185.67,0,0.2,0
37,110045,308,6796.68,0,0.21,1
69,81901,575,7492.48,1,0.13,0
20,25703,526,20701.23,0,0.58,0
34,112645,485,32936.18,1,0.7,1
66,83115,515,23104.0,0,0.21,0
29,128953,732,6149.94,0,0.65,1
65,108090,655,26441.72,0,0.64,1
64,47676,691,24895.88,1,0.23,0
62,81710,574,39058.22,1,0.46,0
18,80077,793,17582.58,0,0.78,0
34,141332,750,14788.9,1,0.12,0
20,109340,719,16517.25,0,0.23,0
43,65440,463,18668.29,1,1.0,1
32,56923,482,31962.42,0,0.76,1
53,49802,609,26218.65,0,0.52,1
49,110331,316,20160.26,1,0.67,1
49,82904,745,21844.14,1,0.86,0
21,80162,469,21691.56,0,0.86,1
35,144786,579,48758.3,1,0.39,0
66,85169,639,15484.86,0,0.54,0
36,88147,818,41812.77,0,0.67,0
60,42075,310,36869.49,1,0.16,1
69,137281,823,5250.65,1,0.95,0
52,102015,432,49692.93,1,0.49,0
57,94716,447,39039.77,1,0.43,1
31,29304,378,35710.23,0,0.92,1
50,149851,645,23239.61,0,0.21,0
31,140729,548,29984.14,0,0.14,0
51,79622,841,16397.19,1,0.72,1
21,74215,323,6596.75,1,0.45,0
41,100146,770,42620.97,0,0.79,1
46,93973,500,45341.8,1,0.16,0
36,128654,430,12311.18,1,0.45,1
23,32521,655,40417.52,1,0.31,1
50,138037,449,38351.87,0,0.77,1
66,44028,825,13026.88,0,0.3,0
57,59328,603,23982.3,1,0.51,0
36,47301,840,24024.11,0,0.84,1
18,58015,349,39198.39,0,0.92,0
22,107276,763,42694.74,0,0.75,1
44,56845,539,9264.88,0,0.49,1
33,106818,781,30333.62,0,0.61,0
23,96394,754,39278.68,1,0.72,1
57,64159,582,40378.58,0,0.89,0
30,63714,634,11659.71,1,0.9,1
65,100722,651,28647.73,1,0.94,1
52,119721,626,43590.14,0,0.83,1
36,116730,635,19333.34,0,0.23,1
29,45230,380,24130.26,0,0.77,1
33,112554,386,41196.13,0,0.83,1
60,69262,557,9019.38,1,0.89,0
27,110201,484,43677.2,1,0.93,1
42,61722,422,19002.05,1,0.56,0
37,66359,395,5065.26,0,0.69,0
48,82796,814,15537.16,1,0.11,0
21,60159,742,9027.53,1,0.62,0
61,129668,813,9157.32,0,0.53,1
40,128675,670,36177.61,0,0.97,1
19,107052,604,14628.94,0,0.91,1
39,120808,656,47063.41,1,0.82,0
68,144344,447,28240.0,0,0.15,1
54,110209,584,25704.42,1,0.46,0
25,25239,561,24542.76,0,0.73,0
24,134980,790,36166.44,1,0.13,1
31,111951,330,25351.82,1,0.31,0
20,70886,567,10787.02,0,0.9,0
67,123424,311,44607.75,1,0.22,0
33,47195,490,24277.79,0,0.15,1
36,124697,699,8330.21,0,0.62,1
68,114859,836,28821.47,0,0.95,0
35,120500,390,34130.61,1,0.85,0
69,121770,800,17401.21,1,0.98,0
33,116299,600,41015.32,1,0.78,0
25,54674,410,35139.91,0,0.49,1
50,38105,379,34265.35,1,0.95,1
66,130187,732,23937.12,1,0.48,1
29,49739,716,48286.19,0,0.42,1
28,133741,513,17338.51,0,0.5,1
22,51969,746,30996.75,0,0.83,1
44,34497,317,18907.48,0,0.93,1
29,21816,353,38516.21,0,0.42,1
34,143132,539,7150.62,0,0.52,0
23,138915,717,7065.22,0,0.91,0
50,146399,785,41488.74,1,0.14,1
22,112019,743,24542.07,0,0.81,1
45,79254,422,20353.1,0,0.51,1
31,129017,719,32338.71,0,0.44,1
22,107695,515,36585.47,0,0.5,1
50,89385,719,14054.06,0,0.48,0
67,107148,527,13344.41,1,0.78,0
65,125153,536,48116.78,0,0.94,1
58,53826,629,31534.89,1,0.54,1
36,130034,768,22555.24,1,0.85,0
39,83365,786,41064.88,0,0.76,1
22,104242,848,28632.15,0,0.4,0
19,143066,714,15874.83,0,0.63,0
47,70100,518,14303.09,1,0.7,0
64,110099,680,22858.67,0,0.12,1
56,145170,386,43695.31,1,0.46,1
21,24359,760,7765.16,1,0.99,0
50,116205,710,14833.67,0,0.67,1
30,32809,824,45191.83,0,0.4,1
37,84450,746,10478.06,1,0.33,1
24,58428,599,33333.16,1,0.29,1
32,114990,707,14608.01,0,0.46,1
40,92790,674,32264.01,0,0.27,1
31,131126,532,22239.69,1,0.22,0
40,110321,348,9575.46,1,0.43,0
36,22093,485,31211.38,0,0.65,0
46,64498,504,35736.92,1,0.23,1
37,136251,377,35612.27,0,0.14,0
46,60985,780,33666.55,0,0.13,0
41,52009,685,27510.12,0,0.34,0
35,102094,493,28376.27,1,0.27,0
27,148515,402,33603.8,1,0.59,0
58,37718,675,36061.67,1,0.51,1
25,36705,586,34469.45,0,0.39,1
43,107618,781,31412.55,0,0.85,1
46,82598,549,12012.75,0,0.55,1
27,97878,500,14477.74,1,0.18,1
34,32239,835,16710.08,0,0.37,0
19,66622,760,46384.77,0,0.98,1
23,66665,599,39172.78,0,0.98,0
22,52274,777,29879.01,1,0.33,1
45,31419,382,16342.56,1,0.25,0
58,128368,757,9990.12,1,0.55,1
22,35003,597,45444.17,1,0.53,1
35,50866,663,45169.97,1,0.47,1
43,41988,339,9981.3,1,0.58,0
37,75894,639,40874.75,1,0.31,1
58,128563,815,25099.03,0,0.2,1
66,142124,407,19578.51,0,0.61,0
44,110444,615,38259.7,0,0.94,1
66,25674,413,32644.83,0,0.22,1
29,90538,466,40101.35,1,0.73,1
24,113103,560,8344.8,1,0.49,0
20,86446,523,19336.42,0,0.36,0
27,49072,561,19369.26,0,0.87,0
51,53717,550,19838.89,1,0.51,1
42,107345,825,27611.59,1,0.62,1
52,46651,425,17735.62,1,0.5,1
33,137202,505,24997.26,0,0.17,1
19,64291,439,21549.99,1,0.64,1
41,142389,361,38088.32,0,0.48,1
27,129525,582,32157.54,1,0.18,0
55,83350,353,34413.32,1,0.64,0
39,102020,645,14476.28,0,0.11,1
43,24646,823,19647.6,1,0.29,1
60,59713,435,5952.45,0,0.8,0
56,87936,629,9876.86,1,0.13,0
44,64331,443,16927.44,1,0.68,0
46,42185,735,7945.87,0,0.95,1
64,104263,581,32118.46,1,0.25,1
55,118656,435,49915.86,1,0.48,0
37,72107,788,9536.68,1,0.62,0
44,133793,700,41955.36,1,0.51,1
58,86554,748,10346.73,1,0.66,0
37,37563,569,35146.13,1,0.46,0
61,90729,316,33942.09,1,0.23,0
36,35701,568,45622.26,1,0.18,0
37,89072,781,10127.55,1,0.77,1
52,68217,518,19195.0,0,0.31,1
64,64610,618,9085.09,1,0.86,1
19,104422,537,23332.25,1,0.77,1
47,122123,844,46021.69,1,0.14,0
51,141543,584,40168.54,0,0.28,1
39,70131,336,37530.5,0,0.36,1
20,148331,402,28986.24,0,0.64,0
23,49410,729,44756.86,0,0.83,1
32,119280,538,25224.88,0,0.15,0
44,78715,424,11735.86,0,0.32,1
27,136968,487,42691.34,1,0.44,1
26,58665,555,17583.72,0,0.27,1
50,35957,829,7413.51,1,0.59,1
49,68127,691,10671.71,1,0.53,1
65,83589,767,32407.65,1,0.38,1
23,66008,552,32318.69,0,0.57,1
58,81920,475,16708.24,1,0.42,0
53,148213,765,37723.11,1,0.41,0
19,52875,588,39813.81,0,0.34,0
46,133828,349,46422.62,0,0.59,0
21,143852,303,31322.19,1,0.5,0
18,21626,799,40074.05,0,0.28,1
36,110815,522,38889.49,0,0.11,1
43,83822,561,16601.41,1,0.24,1
42,91765,834,18960.17,1,0.14,0
27,92413,675,26531.71,1,0.49,1
32,53642,360,5856.75,1,0.3,1
39,58311,655,18382.9,1,0.48,0
68,52356,323,26324.73,1,0.4,1
65,23809,592,9863.12,1,0.58,0
38,63371,655,10682.41,1,0.75,1
39,54875,328,25845.65,0,0.53,0
53,130049,656,37893.43,0,0.16,1
51,29465,664,42518.7,0,0.12,1
47,86095,708,29584.13,0,0.29,1
42,93844,565,26363.7,0,0.48,1
62,85250,590,22292.63,1,0.14,1
45,106889,452,13682.7,0,0.39,0
18,35250,518,11595.29,0,0.9,0
66,66023,472,40635.34,1,0.18,0
62,121350,311,25925.3,0,0.95,0
21,66624,815,40564.41,1,0.87,1
24,36427,661,36683.74,0,0.85,1
66,53276,776,13725.32,0,0.88,0
26,91643,381,27963.83,1,0.17,1
53,99012,639,24980.75,0,0.24,0
36,23439,740,24074.31,0,0.22,0
18,105848,525,29415.7,0,0.2,1
27,107331,670,49193.69,1,0.39,0
53,98672,327,41580.53,1,0.85,0
26,99703,315,45667.06,1,0.33,1
62,37300,576,6333.78,1,0.32,1
63,80289,632,11315.14,1,0.71,1
59,37182,782,8814.36,0,0.19,0
49,90507,587,16845.4,0,0.42,0
49,70912,413,24885.16,1,0.37,1
23,46909,337,33892.4,1,0.86,1
65,39659,753,27537.41,0,0.56,1
55,51403,465,45643.28,1,0.68,1
34,134187,504,47293.52,0,0.22,1
27,53586,544,12358.44,1,0.94,1
67,30360,632,43381.08,1,0.39,0
44,41424,695,26677.5,0,0.74,1
67,118035,806,25399.83,0,0.96,1
52,130231,420,40322.27,1,0.56,0
69,68791,558,9191.32,1,0.56,1
38,23065,709,44712.19,0,0.21,0
42,88795,609,35188.85,0,0.45,1
45,135594,367,44386.77,1,0.87,0
64,32300,413,49751.49,0,0.22,1
32,53370,519,28310.2,1,0.93,0
21,89831,519,9196.8,1,0.7,1
46,47209,772,12493.57,1,0.48,0
26,128287,685,19562.82,1,0.59,1
44,121831,597,9659.88,1,0.24,0
43,40927,552,41690.38,1,0.3,0
36,54579,704,18359.05,1,0.36,0
45,130407,791,48914.88,0,0.45,1
34,29032,656,36616.61,0,0.92,1
60,113254,727,12804.37,1,0.43,1
58,98413,514,26421.92,0,0.57,0
59,60731,679,26009.79,1,0.25,0
67,139937,513,27163.02,1,0.76,1
37,133528,397,29106.1,0,0.6,1
62,112202,827,6402.79,0,0.5,0
57,73767,827,35883.55,1,0.95,0
56,143916,834,26923.63,0,0.9,1
66,127220,848,40593.44,1,0.69,0
40,92302,627,41690.73,0,0.93,1
64,143867,464,15374.08,1,0.61,1
49,69954,415,7179.03,1,0.84,0
69,137270,449,36645.52,1,0.47,1
64,108365,817,48999.33,0,0.18,1
50,105757,331,25099.61,1,0.99,0
63,45102,592,16682.58,1,0.25,0
22,54433,476,12050.24,0,0.33,1
60,35932,360,17935.05,0,0.25,0
65,45714,715,19756.38,1,0.4,1
51,77803,682,24074.36,0,0.36,1
57,59743,306,34493.32,1,0.64,1
28,22552,384,17292.34,1,1.0,0
67,76627,697,7293.95,1,0.15,1
20,65987,692,21797.54,0,0.8,1
50,99810,346,43503.33,0,0.22,0
28,65380,640,27425.82,0,0.12,0
33,49250,797,48415.27,1,0.67,0
35,88344,777,27662.97,1,0.89,1
47,84686,725,17415.45,1,0.26,1
65,129394,725,13699.13,0,0.41,1
27,140321,814,36253.6,0,0.25,1
35,146123,428,29137.16,1,0.92,1
55,65028,548,32179.95,0,0.34,0
36,35295,430,38980.71,0,0.5,1
53,133141,622,37665.66,0,0.91,1
30,75248,842,6951.35,0,0.6,1
63,100205,365,41115.74,1,0.94,1
20,30523,400,28971.65,1,0.93,1
27,65530,330,22626.88,1,0.52,1
55,148053,490,29188.37,0,0.62,0
18,33769,714,32560.32,0,0.31,1
44,83042,799,11727.78,0,0.99,1
63,132035,345,23783.69,1,0.35,1
25,64645,388,20101.38,0,0.8,1
68,110743,674,20768.4,1,0.38,0
63,82142,545,9110.07,1,0.38,0
59,120760,556,12192.96,1,0.19,0
34,45557,651,12282.44,0,0.6,0
26,123727,404,21795.11,1,0.32,1
23,99782,636,45252.12,1,0.23,1
60,98382,825,14271.23,0,0.3,1
42,57085,600,23728.66,1,0.33,0
56,70708,376,19022.42,0,0.55,0
66,71357,810,40432.25,1,0.45,1
45,130939,529,7255.69,0,0.17,1
50,33470,331,13844.45,1,0.58,1
54,98712,357,14478.87,1,0.81,1
26,138643,403,49683.33,1,0.62,1
35,127417,611,30684.88,0,0.98,0
38,99082,366,11253.12,0,0.19,1
19,26805,673,17248.96,0,0.84,0
60,102324,534,12551.99,1,0.56,0
55,148256,411,10607.21,0,0.57,0
57,114884,688,40873.19,0,0.57,0
53,82028,707,27308.87,0,0.39,0
67,70772,353,33404.46,0,0.39,1
60,149581,538,19906.31,1,0.67,0
54,72104,594,29916.28,1,0.14,1
32,93616,411,16590.61,1,0.63,1
45,121422,387,18861.63,1,0.75,1
35,109300,775,34350.71,1,0.42,1
51,149502,603,11765.76,1,0.3,1
39,26630,604,32774.98,0,0.29,0
28,144474,589,43350.57,1,0.17,1
30,118869,507,10419.05,0,0.18,1
21,35701,669,45385.76,1,0.25,1
39,34859,519,8575.06,0,0.12,1
24,41183,530,20700.92,1,0.34,1
60,60438,648,32472.92,1,0.38,1
41,117285,554,30173.66,1,1.0,1
21,137556,751,9337.6,1,0.99,1
45,117423,441,40951.09,0,0.27,0
32,143737,368,48791.9,0,0.29,1
18,62244,388,13155.27,1,0.54,1
20,94312,435,45280.89,1,0.23,0
31,35021,822,30056.42,0,0.55,1
55,89863,741,47117.02,1,0.46,0
67,75565,337,12923.87,1,0.39,0
18,68043,507,40640.96,0,0.84,0
55,93150,509,7690.17,0,0.85,1
55,84361,812,44743.84,0,0.99,0
38,21245,659,35337.17,0,0.3,0
65,61011,300,21661.47,1,0.9,1
46,30355,680,13571.01,1,0.58,0
22,118841,836,41743.99,1,0.63,0
66,68692,693,32145.86,1,0.91,1
27,69004,349,21218.71,0,0.95,0
45,135228,695,24972.61,1,0.75,1
38,49714,331,42194.42,1,0.41,0
67,37198,844,20251.72,0,0.54,1
24,86951,533,9033.47,1,0.65,1
20,129334,325,46007.7,0,0.85,1
62,21652,733,22430.47,0,0.69,0
64,63625,360,20677.44,0,0.43,0
37,147394,740,14197.98,0,0.48,1
36,105982,429,45384.02,0,0.15,1
52,38740,653,14787.74,1,0.93,1
21,23810,497,33650.28,1,0.18,0
22,143743,670,44634.43,1,0.62,1
18,36569,446,6571.11,0,0.88,0
21,147236,797,42295.63,0,0.48,0
29,119855,347,23476.97,1,0.82,1
44,99120,471,34608.86,0,0.82,1
59,46783,614,21758.21,0,0.15,0
40,141701,675,36298.23,0,0.47,0
42,119065,832,16443.27,1,0.72,0
38,98047,719,5986.87,0,0.48,1
69,29471,695,47650.44,0,0.59,1
41,130771,821,5736.55,0,0.64,0
42,26163,486,42084.47,1,0.24,1
62,83087,332,12611.19,0,0.47,0
63,82071,368,22649.91,1,0.13,0
49,36065,490,42012.16,0,0.23,0
49,142323,400,14266.95,0,0.56,0
22,130190,784,43956.84,1,0.62,0
53,137969,584,27399.15,1,0.23,0
63,103456,689,21476.91,1,0.78,1
59,124505,459,34809.7,0,0.44,0
66,137852,346,20362.54,1,0.93,0
59,68348,458,20627.98,1,0.45,0
56,39154,745,38008.69,1,0.23,0
33,144843,822,18942.45,0,0.78,0
50,125703,454,14034.77,1,0.61,0
66,40229,638,41344.08,0,0.45,1
38,72587,664,41241.7,0,0.42,1
26,139398,447,27391.36,0,0.24,1
23,69713,443,28699.5,1,0.41,1
68,46997,402,36323.45,1,0.13,1
62,41101,392,27917.34,1,0.55,1
52,60391,585,23766.8,1,0.91,1
56,95863,723,49770.24,0,0.82,1
39,92723,418,11643.82,1,0.13,1
58,115221,328,31672.76,1,0.89,0
22,79405,810,44863.84,0,0.51,0
59,54948,329,35924.68,1,0.27,0
40,120264,665,44641.55,0,0.78,1
34,73031,437,20135.06,0,0.39,0
29,57921,774,17239.68,1,0.33,1
40,92571,691,43307.26,0,0.25,0
33,97007,734,22735.16,0,0.54,0
20,48460,533,36935.7,0,0.18,0
47,137958,354,11648.69,1,0.81,1
39,41071,591,39012.72,1,0.52,1
26,86118,611,29704.22,1,0.5,0
46,68282,847,17087.52,0,0.1,1
64,111725,388,27252.68,1,0.84,0
54,78445,511,36362.46,1,0.54,1
40,101067,617,5534.89,0,0.5,1
30,102208,764,33686.02,1,0.79,1
49,74816,386,29371.59,1,0.16,1
63,126283,708,14912.88,0,0.43,0
69,105779,539,38884.15,1,0.62,0
64,23060,356,18655.74,0,0.51,1
65,145806,412,17458.74,1,0.26,0
40,33731,369,26204.83,1,0.37,0
62,97830,483,35426.74,1,0.37,0
34,135871,575,46798.07,0,0.99,0
57,40719,532,11361.08,1,0.39,1
38,67042,353,22841.07,1,0.28,0
19,136134,556,8014.53,0,0.84,1
54,69116,389,39134.78,1,0.48,1
23,141367,734,25147.98,0,0.5,1
61,46325,707,36811.81,1,0.59,0
35,42597,568,19498.75,1,0.64,0
47,87439,665,42994.28,1,0.63,1
39,34551,650,29067.26,1,0.13,1
50,113287,598,47462.35,1,0.84,1
47,44278,458,8546.66,1,0.28,0
34,111189,786,28142.46,0,0.36,1
60,35141,825,39490.49,1,0.26,1
49,87913,654,32006.87,0,0.79,1
59,53615,700,6043.74,1,0.63,1
68,142058,704,48755.24,0,0.78,1
31,82751,395,18421.87,0,0.69,1
27,132684,691,16217.5,0,0.19,0
64,47452,651,26854.69,1,0.37,1
68,42725,587,29397.11,1,0.56,1
53,70391,822,39482.97,0,0.37,0
51,140288,461,22697.31,0,0.29,0
26,95060,481,24798.22,0,0.88,1
59,133535,848,29073.2,0,0.77,1
45,31698,381,22747.42,0,0.41,1
28,128875,823,46154.66,0,0.79,1
31,106711,303,43306.34,1,0.66,0
56,97850,794,25473.82,1,0.1,1
64,129733,350,5008.77,0,0.44,1
36,22365,560,45542.05,1,0.36,0
32,117553,433,10595.15,0,0.3,0
45,117662,661,16003.06,0,0.33,0
41,63372,516,11856.26,1,0.95,0
25,64134,367,13091.7,0,0.54,1
60,57823,442,41129.49,1,0.86,0
26,91158,645,31077.56,0,0.29,0
64,116076,493,48024.28,0,0.26,0
50,135060,545,15415.41,1,0.9,1
50,126087,613,26853.57,1,0.55,0
36,21949,683,48984.28,1,0.91,0
20,69396,576,42189.96,0,0.16,0
27,128336,371,37787.71,1,0.92,0
57,51912,428,13503.88,0,0.47,0
64,76947,657,39623.24,0,0.24,1
59,140460,824,20640.43,1,0.72,0
18,117697,519,28874.16,0,0.82,0
46,64387,305,32412.25,1,0.14,0
67,83965,527,32421.37,1,0.99,1
51,36508,316,37693.56,0,0.73,0
68,65592,311,34776.59,0,0.39,1
30,129249,798,8076.69,1,0.24,1
18,21919,801,25580.62,1,0.45,0
51,62595,369,34880.97,0,0.3,1
46,29617,407,18319.68,1,0.54,1
65,95268,500,19087.55,0,0.8,1
64,53298,351,10605.54,0,0.69,1
30,126153,848,23837.67,1,0.49,1
65,26929,558,49407.37,0,0.21,0
66,122653,781,17839.37,1,0.96,1
46,34456,563,28914.66,1,0.34,1
56,129599,602,38445.68,0,0.35,0
41,106676,424,5607.38,0,0.68,1
43,103721,569,45519.78,0,0.79,0
34,57924,779,22394.76,1,0.99,1
24,44240,431,44110.22,1,0.97,1
30,107381,301,6752.64,1,0.92,1
22,29228,414,11554.86,1,0.49,1
43,41686,780,19513.83,1,0.25,1
66,31920,300,20545.78,1,0.63,0
20,27432,630,43150.74,0,0.12,1
24,83575,690,5504.05,0,0.28,0
66,130507,442,33850.03,0,0.1,0
56,91725,627,10909.06,1,0.26,1
18,113575,676,42044.7,0,0.53,0
66,53910,389,40035.8,1,0.45,0
34,141764,341,27496.45,0,0.43,1
60,50226,334,14570.93,0,0.85,0
42,93150,793,33552.29,0,0.71,0
20,79099,423,12031.62,0,0.94,1
32,132557,356,13551.07,1,0.5,1
46,106760,755,33201.05,1,0.35,0
60,38013,534,49605.28,0,0.21,1
49,41446,691,45097.74,0,0.7,1
43,135450,791,31689.83,1,0.86,1
33,125209,642,29234.15,1,0.27,1
42,123193,475,49927.32,0,0.89,0
45,90375,351,29632.87,0,0.57,0
26,82509,849,23905.24,0,0.23,1
18,122261,777,45930.0,0,0.68,0
46,115739,788,15538.29,0,0.57,1
39,20557,304,9388.67,0,0.13,0
33,50666,508,33534.05,1,0.46,1
58,57389,516,9313.23,1,0.81,0
68,67700,835,21791.68,1,0.6,0
61,119143,641,24060.98,1,0.35,1
68,44578,700,29639.21,0,0.94,1
58,94779,761,49624.68,1,0.31,1
24,29596,510,14944.18,1,0.33,0
31,77500,325,21909.04,1,0.42,1
46,92534,551,10950.81,0,0.91,1
36,30129,302,32342.61,0,0.56,0
36,83394,301,37745.29,0,0.71,0
19,86046,301,26693.46,1,0.98,1
58,31596,449,16062.41,1,0.8,0
62,85355,303,32939.97,0,0.26,1
32,32974,796,29262.1,0,0.81,0
20,86673,849,12703.36,1,0.77,1
28,132004,767,23255.69,0,0.31,0
63,140294,369,24583.87,0,0.39,1
47,146794,500,49217.8,1,0.74,0
57,113433,607,43217.86,1,0.31,0
35,90202,551,38046.69,1,0.29,0
68,94442,586,44994.97,0,0.73,0
65,41818,591,38096.8,1,0.89,0
19,63246,453,45653.08,1,0.17,0
49,75598,432,7454.89,0,0.5,0
25,22654,573,25522.98,0,0.65,0
39,53758,808,38610.43,0,0.71,1
23,44204,652,31248.31,1,1.0,0
29,147309,304,12882.48,1,0.71,0
64,54928,592,20322.14,0,0.66,0
57,140428,659,19299.85,1,0.99,1
53,73609,513,16760.61,1,0.15,1
32,50552,705,20441.1,1,0.17,0
45,133440,735,28168.4,1,0.6,0
69,30336,314,43469.11,0,0.42,1
66,67037,572,38391.47,1,0.19,1
62,36206,344,42586.24,1,0.38,1
35,54831,711,44762.17,1,0.71,0
19,63563,486,23726.77,0,0.89,1
30,38361,469,20571.18,1,0.18,0
62,61335,700,7593.05,1,0.59,1
32,94469,545,46872.12,1,0.37,0
37,147365,342,7962.04,0,0.7,0
46,137355,478,38351.1,1,0.59,1
59,45816,756,22014.87,0,0.93,1
46,146350,834,47695.13,1,0.13,1
20,35619,543,23882.09,0,0.52,0
36,123223,316,41747.38,0,0.27,1
20,112479,411,17719.47,1,0.58,1
31,46819,846,18458.99,1,0.87,0
57,31741,329,31798.37,0,0.92,0
21,143297,491,49909.22,0,0.46,1
69,142330,736,28290.76,1,0.83,0
28,28798,478,47133.89,1,0.35,1
48,45143,773,40381.24,1,0.11,1
60,69695,433,40813.89,1,0.87,1
49,52747,611,24618.2,1,0.21,1
44,132870,324,22394.4,1,0.12,0
47,119187,670,13636.48,1,0.42,0
60,149544,824,48377.36,0,0.44,0
19,41182,618,48172.71,0,0.17,0
66,142728,529,38618.05,1,0.83,0
26,29415,401,18331.36,1,0.47,1
45,31085,749,16033.08,1,0.54,1
48,35008,677,49487.46,0,0.34,1
51,107638,502,7994.43,0,0.56,0
32,38452,566,42960.39,1,0.79,1
65,142166,761,20995.61,1,0.92,1
42,84075,664,23849.14,0,0.97,0
53,28120,403,42438.99,0,0.48,0
25,84385,410,9077.14,0,0.99,1
26,93356,727,20937.64,1,0.37,0
54,130205,768,47841.09,1,0.11,1
65,38170,549,36457.97,0,0.79,1
62,36259,781,38972.26,1,0.26,0
56,42099,630,39087.74,1,0.15,0
49,29649,500,7725.65,1,0.93,0
69,149394,753,14144.34,0,0.81,1
34,115791,803,27106.85,0,0.19,1
52,79258,845,21566.76,0,0.8,1
54,61037,410,23491.05,1,0.86,1
36,31805,843,40165.13,1,0.91,1
61,135996,508,5660.57,0,0.59,0
46,143527,332,34722.14,1,0.73,1
24,63147,406,5004.96,0,0.79,1
45,94280,564,7837.63,1,0.72,0
26,66053,525,23372.88,1,0.68,1
45,126777,786,42842.68,1,0.59,1
23,117841,478,11524.81,1,0.53,0
46,111393,521,29957.96,1,1.0,1
34,144726,669,35532.74,0,0.4,1
33,148359,466,15328.98,0,0.18,1
40,96215,599,28054.86,1,0.79,0
48,132909,680,46013.33,0,0.29,1
20,115365,334,28050.28,1,0.58,0
38,30985,706,12079.54,1,0.19,1
43,113823,801,33251.64,1,0.66,0
53,32391,613,31649.01,0,0.95,0
59,24861,400,6212.96,1,0.75,1
54,83582,514,9076.75,1,0.29,1
39,71928,361,12055.16,0,0.97,1
59,54364,668,11133.01,1,0.38,0
29,102399,667,16675.96,0,0.49,1
59,117035,393,25434.74,0,0.55,0
30,138000,768,21727.23,0,0.99,0
28,140844,325,45079.25,0,0.16,1
33,113330,734,32544.92,0,0.73,0
25,62923,420,44426.5,0,0.43,0
57,27919,349,28716.77,0,0.17,1
57,75896,335,9044.17,1,0.94,1
62,128638,709,25847.94,1,0.63,1
19,105818,588,41991.46,1,0.78,1
47,67396,678,13734.67,1,0.32,0
47,54840,399,9104.64,1,0.79,0
29,62255,623,19824.56,1,0.85,1
27,91160,628,22500.4,1,0.49,0
61,148165,520,18781.6,1,0.61,1
28,119242,409,11085.84,0,0.97,0
32,28176,448,16287.79,1,0.86,1
33,53529,705,35702.71,1,0.5,0
34,76406,709,22366.78,0,0.7,0
43,32941,428,33464.73,0,0.81,1
19,21669,783,29133.67,0,0.12,0
67,125432,407,29707.38,1,0.63,1
29,105782,688,16184.73,0,0.99,1
68,137373,724,28469.44,0,0.95,1
43,64859,746,6061.76,0,0.85,0
40,75786,367,24428.47,0,0.2,1
35,71083,365,30768.03,1,0.99,1
49,60076,803,13189.8,0,0.65,1
66,40323,803,16545.13,1,0.3,1
55,119430,620,14878.9,0,0.71,1
64,146177,746,8175.11,0,0.87,1
20,26021,509,20653.58,0,0.2,0
55,147550,669,49053.46,1,0.92,1
20,124741,757,20924.62,0,0.93,0
47,59807,462,25724.15,1,0.11,1
18,148305,631,34388.93,0,0.91,0
47,140061,649,34182.4,1,0.95,0
62,70355,767,47745.27,1,0.13,1
49,122439,725,43590.39,0,0.36,0
45,133415,626,40727.78,0,0.44,0
38,64732,405,47823.23,0,0.41,1
63,28711,554,15384.44,1,0.78,1
30,83079,657,32767.44,0,0.42,0
44,27904,743,44923.85,1,0.96,0
53,84033,412,33086.22,1,1.0,0
24,120587,329,48983.92,1,0.39,0
39,106478,823,9515.87,1,0.56,1
